Date,Usage,LagRP,LeadRP,CO2,Day
2018-04-18 20:45:00,3.89,0.0,26.6,0.0,Wednesday
2018-04-18 21:00:00,3.89,0.0,26.64,0.0,Wednesday
2018-04-18 21:15:00,4.82,0.0,26.39,0.0,Wednesday
2018-04-18 21:30:00,4.86,0.0,26.53,0.0,Wednesday
2018-04-18 21:45:00,3.96,0.0,25.85,0.0,Wednesday
2018-04-18 22:00:00,3.89,0.0,26.39,0.0,Wednesday
2018-04-18 22:15:00,3.82,1.3,14.33,0.0,Wednesday
2018-04-18 22:30:00,3.6,3.49,0.0,0.0,Wednesday
2018-04-18 22:45:00,3.6,3.42,0.0,0.0,Wednesday
2018-04-18 23:00:00,3.64,3.49,0.0,0.0,Wednesday
2018-04-18 23:15:00,3.53,3.49,0.0,0.0,Wednesday
2018-04-18 23:30:00,3.56,3.31,0.0,0.0,Wednesday
2018-04-18 23:45:00,3.53,3.24,0.0,0.0,Wednesday
2018-04-19 00:00:00,3.53,3.28,0.0,0.0,Wednesday
2018-04-19 00:15:00,3.64,3.53,0.0,0.0,Thursday
2018-04-19 00:30:00,3.06,3.64,0.0,0.0,Thursday
2018-04-19 00:45:00,3.02,3.67,0.0,0.0,Thursday
2018-04-19 01:00:00,3.06,3.67,0.0,0.0,Thursday
2018-04-19 01:15:00,3.06,3.74,0.0,0.0,Thursday
2018-04-19 01:30:00,3.1,3.89,0.0,0.0,Thursday
2018-04-19 01:45:00,3.38,4.18,0.0,0.0,Thursday
2018-04-19 02:00:00,3.53,4.14,0.0,0.0,Thursday
2018-04-19 02:15:00,3.06,3.71,0.0,0.0,Thursday
2018-04-19 02:30:00,3.02,3.64,0.0,0.0,Thursday
2018-04-19 02:45:00,3.02,3.6,0.0,0.0,Thursday
2018-04-19 03:00:00,3.06,3.46,0.0,0.0,Thursday
2018-04-19 03:15:00,3.06,3.67,0.0,0.0,Thursday
2018-04-19 03:30:00,3.02,3.67,0.0,0.0,Thursday
2018-04-19 03:45:00,3.31,3.56,0.0,0.0,Thursday
2018-04-19 04:00:00,3.56,3.49,0.0,0.0,Thursday
2018-04-19 04:15:00,3.1,3.56,0.0,0.0,Thursday
2018-04-19 04:30:00,2.99,3.6,0.0,0.0,Thursday
2018-04-19 04:45:00,3.06,3.71,0.0,0.0,Thursday
2018-04-19 05:00:00,3.06,3.74,0.0,0.0,Thursday
2018-04-19 05:15:00,3.06,3.56,0.0,0.0,Thursday
2018-04-19 05:30:00,3.53,3.89,0.0,0.0,Thursday
2018-04-19 05:45:00,3.56,4.28,0.0,0.0,Thursday
2018-04-19 06:00:00,3.02,3.67,0.0,0.0,Thursday
2018-04-19 06:15:00,2.99,3.67,0.0,0.0,Thursday
2018-04-19 06:30:00,2.99,3.67,0.0,0.0,Thursday
2018-04-19 06:45:00,2.95,3.74,0.0,0.0,Thursday
2018-04-19 07:00:00,3.1,3.92,0.0,0.0,Thursday
2018-04-19 07:15:00,2.99,3.71,0.0,0.0,Thursday
2018-04-19 07:30:00,3.6,4.0,0.0,0.0,Thursday
2018-04-19 07:45:00,4.57,4.93,0.0,0.0,Thursday
2018-04-19 08:00:00,6.41,5.33,0.0,0.0,Thursday
2018-04-19 08:15:00,48.53,41.44,0.0,0.02,Thursday
2018-04-19 08:30:00,66.64,58.57,0.0,0.03,Thursday
2018-04-19 08:45:00,63.47,56.95,0.0,0.03,Thursday
2018-04-19 09:00:00,76.18,42.66,0.0,0.03,Thursday
2018-04-19 09:15:00,66.96,29.12,0.0,0.03,Thursday
2018-04-19 09:30:00,58.32,25.7,0.0,0.03,Thursday
2018-04-19 09:45:00,74.34,37.01,0.0,0.03,Thursday
2018-04-19 10:00:00,57.2,24.52,0.0,0.03,Thursday
2018-04-19 10:15:00,58.03,21.24,0.0,0.03,Thursday
2018-04-19 10:30:00,56.95,22.43,0.0,0.03,Thursday
2018-04-19 10:45:00,74.95,37.94,0.0,0.03,Thursday
2018-04-19 11:00:00,66.2,34.56,0.0,0.03,Thursday
2018-04-19 11:15:00,49.03,34.78,0.0,0.02,Thursday
2018-04-19 11:30:00,59.36,46.84,0.0,0.03,Thursday
2018-04-19 11:45:00,52.06,35.96,0.0,0.02,Thursday
2018-04-19 12:00:00,59.54,41.51,0.0,0.03,Thursday
2018-04-19 12:15:00,11.12,3.85,18.0,0.01,Thursday
2018-04-19 12:30:00,4.18,0.0,16.92,0.0,Thursday
2018-04-19 12:45:00,4.46,0.0,16.74,0.0,Thursday
2018-04-19 13:00:00,4.36,0.0,16.7,0.0,Thursday
2018-04-19 13:15:00,41.0,15.19,3.42,0.02,Thursday
2018-04-19 13:30:00,61.99,29.34,0.0,0.03,Thursday
2018-04-19 13:45:00,64.87,31.5,0.0,0.03,Thursday
2018-04-19 14:00:00,64.12,30.89,0.0,0.03,Thursday
2018-04-19 14:15:00,56.81,23.22,0.0,0.03,Thursday
2018-04-19 14:30:00,51.16,25.85,0.0,0.02,Thursday
2018-04-19 14:45:00,58.54,28.98,0.0,0.03,Thursday
2018-04-19 15:00:00,69.52,36.97,0.0,0.03,Thursday
2018-04-19 15:15:00,54.65,25.2,0.0,0.03,Thursday
2018-04-19 15:30:00,66.06,33.23,0.0,0.03,Thursday
2018-04-19 15:45:00,55.69,25.31,0.0,0.03,Thursday
2018-04-19 16:00:00,74.81,42.05,0.0,0.03,Thursday
2018-04-19 16:15:00,61.24,30.2,0.0,0.03,Thursday
2018-04-19 16:30:00,74.45,52.42,0.0,0.03,Thursday
2018-04-19 16:45:00,52.88,25.85,0.0,0.02,Thursday
2018-04-19 17:00:00,46.3,17.93,0.0,0.02,Thursday
2018-04-19 17:15:00,66.74,33.23,0.0,0.03,Thursday
2018-04-19 17:30:00,51.16,19.66,0.18,0.02,Thursday
2018-04-19 17:45:00,29.52,0.04,9.47,0.01,Thursday
2018-04-19 18:00:00,29.7,0.0,9.11,0.01,Thursday
2018-04-19 18:15:00,31.72,13.68,0.65,0.01,Thursday
2018-04-19 18:30:00,46.55,32.76,0.0,0.02,Thursday
2018-04-19 18:45:00,50.11,21.64,0.0,0.02,Thursday
2018-04-19 19:00:00,40.39,2.81,0.58,0.02,Thursday
2018-04-19 19:15:00,41.4,3.78,0.0,0.02,Thursday
2018-04-19 19:30:00,40.1,3.13,0.4,0.02,Thursday
2018-04-19 19:45:00,41.98,6.34,0.14,0.02,Thursday
2018-04-19 20:00:00,42.44,7.38,0.0,0.02,Thursday
2018-04-19 20:15:00,39.82,3.92,0.58,0.02,Thursday
2018-04-19 20:30:00,40.75,2.38,0.18,0.02,Thursday
2018-04-19 20:45:00,38.45,1.33,1.44,0.02,Thursday
2018-04-19 21:00:00,13.93,0.07,20.3,0.01,Thursday
2018-04-19 21:15:00,5.4,0.0,26.28,0.0,Thursday
2018-04-19 21:30:00,5.15,0.0,26.32,0.0,Thursday
2018-04-19 21:45:00,4.68,0.0,26.35,0.0,Thursday
2018-04-19 22:00:00,4.03,0.0,26.28,0.0,Thursday
2018-04-19 22:15:00,3.92,1.3,14.26,0.0,Thursday
2018-04-19 22:30:00,3.56,3.42,0.0,0.0,Thursday
2018-04-19 22:45:00,3.56,3.53,0.0,0.0,Thursday
2018-04-19 23:00:00,3.6,3.71,0.0,0.0,Thursday
2018-04-19 23:15:00,3.53,3.31,0.0,0.0,Thursday
2018-04-19 23:30:00,3.56,3.2,0.0,0.0,Thursday
2018-04-19 23:45:00,3.53,3.2,0.0,0.0,Thursday
2018-04-20 00:00:00,3.6,3.56,0.0,0.0,Thursday
2018-04-20 00:15:00,3.53,3.6,0.0,0.0,Friday
2018-04-20 00:30:00,3.56,3.42,0.0,0.0,Friday
2018-04-20 00:45:00,3.56,3.53,0.0,0.0,Friday
2018-04-20 01:00:00,3.67,3.53,0.0,0.0,Friday
2018-04-20 01:15:00,3.6,3.78,0.0,0.0,Friday
2018-04-20 01:30:00,3.56,3.67,0.0,0.0,Friday
2018-04-20 01:45:00,4.03,4.18,0.0,0.0,Friday
2018-04-20 02:00:00,4.46,5.18,0.0,0.0,Friday
2018-04-20 02:15:00,3.2,3.74,0.0,0.0,Friday
2018-04-20 02:30:00,3.06,3.78,0.0,0.0,Friday
2018-04-20 02:45:00,3.02,3.74,0.0,0.0,Friday
2018-04-20 03:00:00,3.02,3.74,0.0,0.0,Friday
2018-04-20 03:15:00,2.99,3.56,0.0,0.0,Friday
2018-04-20 03:30:00,3.06,3.6,0.0,0.0,Friday
2018-04-20 03:45:00,3.02,3.67,0.0,0.0,Friday
2018-04-20 04:00:00,3.02,3.67,0.0,0.0,Friday
2018-04-20 04:15:00,3.02,3.67,0.0,0.0,Friday
2018-04-20 04:30:00,3.02,3.64,0.0,0.0,Friday
2018-04-20 04:45:00,3.06,3.56,0.0,0.0,Friday
2018-04-20 05:00:00,3.06,3.71,0.0,0.0,Friday
2018-04-20 05:15:00,3.02,3.74,0.0,0.0,Friday
2018-04-20 05:30:00,3.02,3.85,0.0,0.0,Friday
2018-04-20 05:45:00,2.99,3.74,0.0,0.0,Friday
2018-04-20 06:00:00,3.02,3.85,0.0,0.0,Friday
2018-04-20 06:15:00,3.38,4.18,0.0,0.0,Friday
2018-04-20 06:30:00,3.71,4.5,0.0,0.0,Friday
2018-04-20 06:45:00,3.82,4.03,0.0,0.0,Friday
2018-04-20 07:00:00,3.02,3.74,0.0,0.0,Friday
2018-04-20 07:15:00,2.95,3.74,0.0,0.0,Friday
2018-04-20 07:30:00,3.53,3.6,0.0,0.0,Friday
2018-04-20 07:45:00,3.78,3.56,0.0,0.0,Friday
2018-04-20 08:00:00,4.1,4.43,0.0,0.0,Friday
2018-04-20 08:15:00,37.33,34.49,0.0,0.02,Friday
2018-04-20 08:30:00,48.92,46.26,0.0,0.02,Friday
2018-04-20 08:45:00,53.96,51.55,0.0,0.02,Friday
2018-04-20 09:00:00,52.27,24.95,0.0,0.02,Friday
2018-04-20 09:15:00,74.38,37.33,0.0,0.03,Friday
2018-04-20 09:30:00,71.39,34.96,0.0,0.03,Friday
2018-04-20 09:45:00,62.03,30.64,0.0,0.03,Friday
2018-04-20 10:00:00,74.2,36.68,0.0,0.03,Friday
2018-04-20 10:15:00,57.28,26.17,0.0,0.03,Friday
2018-04-20 10:30:00,57.82,27.18,0.0,0.03,Friday
2018-04-20 10:45:00,50.11,21.53,0.0,0.02,Friday
2018-04-20 11:00:00,68.69,36.4,0.0,0.03,Friday
2018-04-20 11:15:00,70.16,51.73,0.0,0.03,Friday
2018-04-20 11:30:00,60.55,47.48,0.0,0.03,Friday
2018-04-20 11:45:00,64.58,50.0,0.0,0.03,Friday
2018-04-20 12:00:00,71.89,55.62,0.0,0.03,Friday
2018-04-20 12:15:00,5.58,0.54,13.28,0.0,Friday
2018-04-20 12:30:00,4.9,0.0,26.1,0.0,Friday
2018-04-20 12:45:00,5.22,0.0,25.45,0.0,Friday
2018-04-20 13:00:00,5.36,0.0,25.67,0.0,Friday
2018-04-20 13:15:00,41.51,17.24,4.14,0.02,Friday
2018-04-20 13:30:00,69.77,39.17,0.0,0.03,Friday
2018-04-20 13:45:00,60.08,31.32,0.0,0.03,Friday
2018-04-20 14:00:00,60.26,33.37,0.0,0.03,Friday
2018-04-20 14:15:00,66.53,47.63,0.0,0.03,Friday
2018-04-20 14:30:00,65.2,28.33,0.0,0.03,Friday
2018-04-20 14:45:00,110.3,47.66,0.0,0.05,Friday
2018-04-20 15:00:00,100.48,46.15,0.0,0.05,Friday
2018-04-20 15:15:00,95.44,38.66,0.0,0.04,Friday
2018-04-20 15:30:00,106.67,43.74,0.0,0.05,Friday
2018-04-20 15:45:00,70.56,29.92,0.0,0.03,Friday
2018-04-20 16:00:00,91.3,35.28,0.0,0.04,Friday
2018-04-20 16:15:00,115.42,52.24,0.0,0.05,Friday
2018-04-20 16:30:00,96.05,52.49,0.0,0.04,Friday
2018-04-20 16:45:00,111.53,52.63,0.0,0.05,Friday
2018-04-20 17:00:00,92.2,46.44,0.0,0.04,Friday
2018-04-20 17:15:00,82.84,32.51,0.0,0.04,Friday
2018-04-20 17:30:00,124.7,50.47,0.0,0.06,Friday
2018-04-20 17:45:00,39.74,5.83,3.6,0.02,Friday
2018-04-20 18:00:00,26.82,0.0,12.2,0.01,Friday
2018-04-20 18:15:00,37.19,11.92,0.97,0.02,Friday
2018-04-20 18:30:00,73.48,30.31,0.0,0.03,Friday
2018-04-20 18:45:00,92.38,25.16,0.14,0.04,Friday
2018-04-20 19:00:00,61.09,5.15,1.3,0.03,Friday
2018-04-20 19:15:00,97.52,21.6,0.0,0.04,Friday
2018-04-20 19:30:00,73.76,12.71,1.04,0.03,Friday
2018-04-20 19:45:00,62.42,4.14,1.22,0.03,Friday
2018-04-20 20:00:00,25.67,0.0,12.1,0.01,Friday
2018-04-20 20:15:00,25.31,0.0,12.31,0.01,Friday
2018-04-20 20:30:00,16.24,0.0,18.76,0.01,Friday
2018-04-20 20:45:00,6.66,0.0,25.63,0.0,Friday
2018-04-20 21:00:00,5.58,0.0,26.03,0.0,Friday
2018-04-20 21:15:00,5.29,0.0,26.53,0.0,Friday
2018-04-20 21:30:00,5.08,0.0,26.68,0.0,Friday
2018-04-20 21:45:00,5.04,0.0,26.78,0.0,Friday
2018-04-20 22:00:00,5.04,0.0,26.68,0.0,Friday
2018-04-20 22:15:00,4.9,1.62,14.98,0.0,Friday
2018-04-20 22:30:00,4.75,4.82,0.0,0.0,Friday
2018-04-20 22:45:00,4.36,4.46,0.0,0.0,Friday
2018-04-20 23:00:00,3.46,3.38,0.0,0.0,Friday
2018-04-20 23:15:00,3.46,3.49,0.0,0.0,Friday
2018-04-20 23:30:00,3.46,3.46,0.0,0.0,Friday
2018-04-20 23:45:00,3.56,3.17,0.0,0.0,Friday
2018-04-21 00:00:00,3.46,3.42,0.0,0.0,Friday
2018-04-21 00:15:00,3.46,3.49,0.0,0.0,Saturday
2018-04-21 00:30:00,3.49,3.35,0.0,0.0,Saturday
2018-04-21 00:45:00,3.46,3.1,0.0,0.0,Saturday
2018-04-21 01:00:00,3.53,3.46,0.0,0.0,Saturday
2018-04-21 01:15:00,3.49,3.42,0.0,0.0,Saturday
2018-04-21 01:30:00,3.49,3.35,0.0,0.0,Saturday
2018-04-21 01:45:00,3.49,3.2,0.0,0.0,Saturday
2018-04-21 02:00:00,3.49,3.56,0.0,0.0,Saturday
2018-04-21 02:15:00,3.49,3.49,0.0,0.0,Saturday
2018-04-21 02:30:00,2.99,3.35,0.0,0.0,Saturday
2018-04-21 02:45:00,2.92,3.56,0.0,0.0,Saturday
2018-04-21 03:00:00,2.99,3.53,0.0,0.0,Saturday
2018-04-21 03:15:00,2.92,3.28,0.0,0.0,Saturday
2018-04-21 03:30:00,3.2,3.67,0.0,0.0,Saturday
2018-04-21 03:45:00,3.6,3.92,0.0,0.0,Saturday
2018-04-21 04:00:00,3.1,3.64,0.0,0.0,Saturday
2018-04-21 04:15:00,2.99,3.6,0.0,0.0,Saturday
2018-04-21 04:30:00,2.95,3.53,0.0,0.0,Saturday
2018-04-21 04:45:00,2.95,3.56,0.0,0.0,Saturday
2018-04-21 05:00:00,3.02,3.71,0.0,0.0,Saturday
2018-04-21 05:15:00,2.99,3.64,0.0,0.0,Saturday
2018-04-21 05:30:00,2.99,3.82,0.0,0.0,Saturday
2018-04-21 05:45:00,2.92,3.82,0.0,0.0,Saturday
2018-04-21 06:00:00,2.95,3.78,0.0,0.0,Saturday
2018-04-21 06:15:00,3.02,3.85,0.0,0.0,Saturday
2018-04-21 06:30:00,2.88,3.67,0.0,0.0,Saturday
2018-04-21 06:45:00,2.92,3.71,0.0,0.0,Saturday
2018-04-21 07:00:00,2.99,3.96,0.0,0.0,Saturday
2018-04-21 07:15:00,3.53,3.78,0.0,0.0,Saturday
2018-04-21 07:30:00,3.28,3.74,0.0,0.0,Saturday
2018-04-21 07:45:00,3.02,3.82,0.0,0.0,Saturday
2018-04-21 08:00:00,6.88,7.02,0.0,0.0,Saturday
2018-04-21 08:15:00,28.98,23.04,0.0,0.01,Saturday
2018-04-21 08:30:00,35.5,29.52,0.0,0.02,Saturday
2018-04-21 08:45:00,30.89,25.06,0.0,0.01,Saturday
2018-04-21 09:00:00,34.31,4.46,2.23,0.02,Saturday
2018-04-21 09:15:00,57.74,4.46,0.54,0.03,Saturday
2018-04-21 09:30:00,34.34,1.55,1.33,0.02,Saturday
2018-04-21 09:45:00,36.43,3.13,0.47,0.02,Saturday
2018-04-21 10:00:00,65.3,9.07,0.22,0.03,Saturday
2018-04-21 10:15:00,81.72,12.82,0.0,0.04,Saturday
2018-04-21 10:30:00,89.21,15.23,0.0,0.04,Saturday
2018-04-21 10:45:00,68.0,10.22,0.29,0.03,Saturday
2018-04-21 11:00:00,89.57,15.84,0.0,0.04,Saturday
2018-04-21 11:15:00,61.63,25.81,0.04,0.03,Saturday
2018-04-21 11:30:00,72.36,29.41,0.0,0.03,Saturday
2018-04-21 11:45:00,73.04,28.3,0.0,0.03,Saturday
2018-04-21 12:00:00,54.25,19.04,1.84,0.02,Saturday
2018-04-21 12:15:00,4.0,0.0,13.75,0.0,Saturday
2018-04-21 12:30:00,4.9,0.0,25.24,0.0,Saturday
2018-04-21 12:45:00,4.28,0.0,16.6,0.0,Saturday
2018-04-21 13:00:00,4.32,0.0,16.6,0.0,Saturday
2018-04-21 13:15:00,33.44,3.64,9.97,0.02,Saturday
2018-04-21 13:30:00,84.6,19.3,0.0,0.04,Saturday
2018-04-21 13:45:00,39.49,7.24,0.0,0.02,Saturday
2018-04-21 14:00:00,39.64,9.58,0.0,0.02,Saturday
2018-04-21 14:15:00,39.74,5.4,0.76,0.02,Saturday
2018-04-21 14:30:00,35.82,0.72,2.48,0.02,Saturday
2018-04-21 14:45:00,35.96,1.4,1.55,0.02,Saturday
2018-04-21 15:00:00,40.32,7.6,0.4,0.02,Saturday
2018-04-21 15:15:00,40.79,9.5,0.0,0.02,Saturday
2018-04-21 15:30:00,61.2,24.3,0.0,0.03,Saturday
2018-04-21 15:45:00,45.11,13.21,0.0,0.02,Saturday
2018-04-21 16:00:00,37.84,4.43,0.83,0.02,Saturday
2018-04-21 16:15:00,37.19,0.97,1.08,0.02,Saturday
2018-04-21 16:30:00,33.7,0.9,2.23,0.02,Saturday
2018-04-21 16:45:00,35.96,1.3,1.22,0.02,Saturday
2018-04-21 17:00:00,30.96,0.94,5.04,0.01,Saturday
2018-04-21 17:15:00,4.36,0.0,21.6,0.0,Saturday
2018-04-21 17:30:00,3.96,0.0,24.98,0.0,Saturday
2018-04-21 17:45:00,3.96,0.0,22.79,0.0,Saturday
2018-04-21 18:00:00,3.92,0.0,23.0,0.0,Saturday
2018-04-21 18:15:00,3.74,0.0,6.52,0.0,Saturday
2018-04-21 18:30:00,3.74,0.0,5.18,0.0,Saturday
2018-04-21 18:45:00,3.82,0.0,15.55,0.0,Saturday
2018-04-21 19:00:00,3.89,0.0,19.8,0.0,Saturday
2018-04-21 19:15:00,3.96,0.0,23.51,0.0,Saturday
2018-04-21 19:30:00,3.92,0.0,25.56,0.0,Saturday
2018-04-21 19:45:00,4.9,0.0,25.16,0.0,Saturday
2018-04-21 20:00:00,4.39,0.0,24.26,0.0,Saturday
2018-04-21 20:15:00,3.89,0.0,23.98,0.0,Saturday
2018-04-21 20:30:00,3.96,0.0,25.85,0.0,Saturday
2018-04-21 20:45:00,3.92,0.0,23.72,0.0,Saturday
2018-04-21 21:00:00,3.89,0.0,24.05,0.0,Saturday
2018-04-21 21:15:00,3.92,0.0,23.94,0.0,Saturday
2018-04-21 21:30:00,3.92,0.0,25.7,0.0,Saturday
2018-04-21 21:45:00,3.96,0.0,23.08,0.0,Saturday
2018-04-21 22:00:00,3.53,0.0,20.23,0.0,Saturday
2018-04-21 22:15:00,3.17,1.51,9.54,0.0,Saturday
2018-04-21 22:30:00,3.06,4.43,0.0,0.0,Saturday
2018-04-21 22:45:00,3.06,4.25,0.0,0.0,Saturday
2018-04-21 23:00:00,3.02,4.18,0.0,0.0,Saturday
2018-04-21 23:15:00,3.02,3.92,0.0,0.0,Saturday
2018-04-21 23:30:00,2.99,3.85,0.0,0.0,Saturday
2018-04-21 23:45:00,3.38,4.03,0.0,0.0,Saturday
2018-04-22 00:00:00,3.49,4.25,0.0,0.0,Saturday
2018-04-22 00:15:00,2.99,3.92,0.0,0.0,Sunday
2018-04-22 00:30:00,3.17,4.18,0.0,0.0,Sunday
2018-04-22 00:45:00,3.02,4.0,0.0,0.0,Sunday
2018-04-22 01:00:00,2.99,4.07,0.0,0.0,Sunday
2018-04-22 01:15:00,3.02,4.18,0.0,0.0,Sunday
2018-04-22 01:30:00,3.06,4.14,0.0,0.0,Sunday
2018-04-22 01:45:00,3.06,4.14,0.0,0.0,Sunday
2018-04-22 02:00:00,3.06,4.25,0.0,0.0,Sunday
2018-04-22 02:15:00,3.02,4.07,0.0,0.0,Sunday
2018-04-22 02:30:00,3.56,3.92,0.0,0.0,Sunday
2018-04-22 02:45:00,3.35,3.96,0.0,0.0,Sunday
2018-04-22 03:00:00,3.06,4.21,0.0,0.0,Sunday
2018-04-22 03:15:00,3.1,4.32,0.0,0.0,Sunday
2018-04-22 03:30:00,3.06,4.36,0.0,0.0,Sunday
2018-04-22 03:45:00,3.06,4.32,0.0,0.0,Sunday
2018-04-22 04:00:00,3.1,4.46,0.0,0.0,Sunday
2018-04-22 04:15:00,3.06,4.36,0.0,0.0,Sunday
2018-04-22 04:30:00,3.13,4.36,0.0,0.0,Sunday
2018-04-22 04:45:00,3.6,4.57,0.0,0.0,Sunday
2018-04-22 05:00:00,3.46,4.68,0.0,0.0,Sunday
2018-04-22 05:15:00,3.1,4.36,0.0,0.0,Sunday
2018-04-22 05:30:00,3.06,4.43,0.0,0.0,Sunday
2018-04-22 05:45:00,3.06,4.46,0.0,0.0,Sunday
2018-04-22 06:00:00,2.99,4.39,0.0,0.0,Sunday
2018-04-22 06:15:00,3.06,4.57,0.0,0.0,Sunday
2018-04-22 06:30:00,3.02,4.46,0.0,0.0,Sunday
2018-04-22 06:45:00,2.99,4.5,0.0,0.0,Sunday
2018-04-22 07:00:00,3.02,4.36,0.0,0.0,Sunday
2018-04-22 07:15:00,3.2,4.32,0.0,0.0,Sunday
2018-04-22 07:30:00,3.6,4.18,0.0,0.0,Sunday
2018-04-22 07:45:00,3.1,4.36,0.0,0.0,Sunday
2018-04-22 08:00:00,3.1,4.28,0.0,0.0,Sunday
2018-04-22 08:15:00,21.13,19.3,0.0,0.01,Sunday
2018-04-22 08:30:00,29.52,28.01,0.0,0.01,Sunday
2018-04-22 08:45:00,31.1,29.7,0.0,0.01,Sunday
2018-04-22 09:00:00,31.72,5.76,1.26,0.01,Sunday
2018-04-22 09:15:00,31.93,1.15,1.98,0.01,Sunday
2018-04-22 09:30:00,30.92,0.72,3.06,0.01,Sunday
2018-04-22 09:45:00,32.36,1.3,1.69,0.01,Sunday
2018-04-22 10:00:00,33.12,1.04,2.12,0.02,Sunday
2018-04-22 10:15:00,31.75,0.72,3.17,0.01,Sunday
2018-04-22 10:30:00,30.42,0.58,3.53,0.01,Sunday
2018-04-22 10:45:00,32.08,1.08,1.98,0.01,Sunday
2018-04-22 11:00:00,31.21,1.01,2.05,0.01,Sunday
2018-04-22 11:15:00,31.79,15.77,0.11,0.01,Sunday
2018-04-22 11:30:00,30.78,14.9,0.0,0.01,Sunday
2018-04-22 11:45:00,32.94,16.85,0.0,0.02,Sunday
2018-04-22 12:00:00,20.7,8.68,1.48,0.01,Sunday
2018-04-22 12:15:00,3.56,0.0,12.82,0.0,Sunday
2018-04-22 12:30:00,3.64,0.0,16.63,0.0,Sunday
2018-04-22 12:45:00,3.64,0.0,16.67,0.0,Sunday
2018-04-22 13:00:00,3.64,0.0,16.63,0.0,Sunday
2018-04-22 13:15:00,17.35,0.5,10.51,0.01,Sunday
2018-04-22 13:30:00,35.78,1.62,1.22,0.02,Sunday
2018-04-22 13:45:00,32.83,0.94,2.52,0.02,Sunday
2018-04-22 14:00:00,34.99,1.22,1.51,0.02,Sunday
2018-04-22 14:15:00,32.94,1.01,2.23,0.02,Sunday
2018-04-22 14:30:00,35.35,1.33,1.4,0.02,Sunday
2018-04-22 14:45:00,35.21,1.01,1.84,0.02,Sunday
2018-04-22 15:00:00,34.85,0.83,2.02,0.02,Sunday
2018-04-22 15:15:00,31.5,0.4,3.64,0.01,Sunday
2018-04-22 15:30:00,33.01,0.9,2.66,0.02,Sunday
2018-04-22 15:45:00,33.12,0.94,2.63,0.02,Sunday
2018-04-22 16:00:00,36.61,1.4,1.37,0.02,Sunday
2018-04-22 16:15:00,35.24,1.04,1.98,0.02,Sunday
2018-04-22 16:30:00,35.71,1.01,1.48,0.02,Sunday
2018-04-22 16:45:00,36.68,1.19,1.08,0.02,Sunday
2018-04-22 17:00:00,13.21,0.07,13.86,0.01,Sunday
2018-04-22 17:15:00,4.25,0.0,22.21,0.0,Sunday
2018-04-22 17:30:00,4.18,0.0,20.88,0.0,Sunday
2018-04-22 17:45:00,4.1,0.0,17.32,0.0,Sunday
2018-04-22 18:00:00,4.1,0.0,17.03,0.0,Sunday
2018-04-22 18:15:00,3.96,0.0,5.47,0.0,Sunday
2018-04-22 18:30:00,3.92,0.0,4.68,0.0,Sunday
2018-04-22 18:45:00,4.07,0.0,13.86,0.0,Sunday
2018-04-22 19:00:00,4.03,0.0,18.32,0.0,Sunday
2018-04-22 19:15:00,4.07,0.0,21.24,0.0,Sunday
2018-04-22 19:30:00,4.14,0.0,20.74,0.0,Sunday
2018-04-22 19:45:00,3.85,0.0,19.19,0.0,Sunday
2018-04-22 20:00:00,3.64,0.0,17.6,0.0,Sunday
2018-04-22 20:15:00,4.07,0.0,24.12,0.0,Sunday
2018-04-22 20:30:00,3.71,0.0,19.58,0.0,Sunday
2018-04-22 20:45:00,3.46,0.0,16.81,0.0,Sunday
2018-04-22 21:00:00,3.42,0.0,16.85,0.0,Sunday
2018-04-22 21:15:00,3.46,0.0,16.78,0.0,Sunday
2018-04-22 21:30:00,3.49,0.0,16.78,0.0,Sunday
2018-04-22 21:45:00,3.42,0.0,16.88,0.0,Sunday
2018-04-22 22:00:00,3.42,0.0,16.88,0.0,Sunday
2018-04-22 22:15:00,3.31,1.73,9.4,0.0,Sunday
2018-04-22 22:30:00,3.2,4.64,0.0,0.0,Sunday
2018-04-22 22:45:00,3.53,4.57,0.0,0.0,Sunday
2018-04-22 23:00:00,3.6,4.32,0.0,0.0,Sunday
2018-04-22 23:15:00,3.17,4.21,0.0,0.0,Sunday
2018-04-22 23:30:00,3.13,4.28,0.0,0.0,Sunday
2018-04-22 23:45:00,3.17,4.32,0.0,0.0,Sunday
2018-04-23 00:00:00,3.2,4.32,0.0,0.0,Sunday
2018-04-23 00:15:00,3.17,4.32,0.0,0.0,Monday
2018-04-23 00:30:00,3.17,4.5,0.0,0.0,Monday
2018-04-23 00:45:00,3.17,4.39,0.0,0.0,Monday
2018-04-23 01:00:00,3.17,4.36,0.0,0.0,Monday
2018-04-23 01:15:00,3.53,4.64,0.0,0.0,Monday
2018-04-23 01:30:00,3.71,4.82,0.0,0.0,Monday
2018-04-23 01:45:00,3.17,4.28,0.0,0.0,Monday
2018-04-23 02:00:00,3.13,4.32,0.0,0.0,Monday
2018-04-23 02:15:00,3.46,4.39,0.0,0.0,Monday
2018-04-23 02:30:00,3.6,4.43,0.0,0.0,Monday
2018-04-23 02:45:00,3.2,4.43,0.0,0.0,Monday
2018-04-23 03:00:00,3.17,4.36,0.0,0.0,Monday
2018-04-23 03:15:00,3.17,4.32,0.0,0.0,Monday
2018-04-23 03:30:00,3.17,4.21,0.0,0.0,Monday
2018-04-23 03:45:00,3.13,4.25,0.0,0.0,Monday
